service_code,prefix_type,hierarchy_idx,global_idx,description
4.20.4.2.1.5.,5,83,4547,4.20.4.2.1.5.  Остеохондроз позвоночника (10дней)
4.20.4.2.10.,5,83,4548,4.20.4.2.10.  ХИРУРГИЧЕСКИЕ ЗАБОЛЕВАНИЯ
4.20.4.2.10.1.,5,83,4549,4.20.4.2.10.1.  Сотрясение головного мозга.Ожоги.Травмы и раны конечн. Флегмоны.Трофические язвы. (14дн.)
4.20.4.2.11.,5,83,4550,""4.20.4.2.11.  Паллиативная помощь
4.20.4.2.2.,5,83,4551,4.20.4.2.2.  С ЗАБОЛЕВАНИЯМИ ЛОР-ОРГАНОВ
4.20.4.2.2.1.,5,83,4552,4.20.4.2.2.1.  Перфорация барабанной перепонки Острые наружные и средние отиты Острый и обо- стрение хронического ринита (гнойны
4.20.4.2.2.2.,5,83,4553,4.20.4.2.2.2.  Кохлеарный неврит Мирингит Обос- трение хронического отита Мезотимпанит Обост- рение хронического синусита (14дне
4.20.4.2.3.,5,83,4554,4.20.4.2.3.  БОЛЕЗНИ СЕРДЕЧНО-СОСУДИСТОЙ СИСТЕМЫ
4.20.4.2.3.1.,5,83,4555,""4.20.4.2.3.1.  Стенокардия напряжения
4.20.4.2.4.,5,83,4556,4.20.4.2.4.  БОЛЕЗНИ КРОВИ И КРОВЕТВОРНЫХ ОРГАНОВ
4.20.4.2.4.1.,5,83,4557,4.20.4.2.4.1.  Хроническая железодефицитная анемия. (15дней)
4.20.4.2.5.,5,83,4558,4.20.4.2.5.  БОЛЕЗНИ ОРГАНОВ ДЫХАНИЯ
4.20.4.2.5.1.,5,83,4559,4.20.4.2.5.1.  Пневмонии Бронхиальная астма(18дней)
4.20.4.2.5.2.,5,83,4560,4.20.4.2.5.2.  Острый бронхит Хронический бронхит. Хроническая обтурация дыхательных путей Эмфизема легких Прочие болезни органо
4.20.4.2.6.,5,83,4561,4.20.4.2.6.  БОЛЕЗНИ ОРГАНОВ ПИЩЕВАРЕНИЯ
4.20.4.2.6.1.,5,83,4562,4.20.4.2.6.1.  Хронические эзофагогастродуодениты и энтероколиты в стадии обострения (12дней)
4.20.4.2.6.2.,5,83,4563,4.20.4.2.6.2.  Язва желудка и 12-ти перстной кишки Эрозированный гастрит и дуоденит(20дней)
4.20.4.2.6.3.,5,83,4564,4.20.4.2.6.3.  Хронические болезни печени и цирроз Хронический холецисто-панкреатит в стадии обострения (18дней)
4.20.4.2.7.,5,83,4565,4.20.4.2.7.  БОЛЕЗНИ МОЧЕПОЛОВОЙ СИСТЕМЫ
4.20.4.2.7.1.,5,83,4566,4.20.4.2.7.1.  Хронический пиелонефрит в стадии обострения (20дней)
4.20.4.2.8.,5,83,4567,4.20.4.2.8.  БОЛЕЗНИ КОСТНО-МЫШЕЧНОЙ СИСТЕМЫ И СОЕДИНИТЕЛЬНОЙ ТКАНИ
4.20.4.2.8.1.,5,83,4568,4.20.4.2.8.1.  Деформирующий остеоартроз ДНС 1-11 степени Ревматоидный артрит в активной стадии (20дней)
4.20.4.2.8.2.,5,83,4569,4.20.4.2.8.2.  Дерформирующий остеоартроз ДНС 1-11 степени Ревматойдные артриты (для корре- ктировки лечения)(10дней)
4.20.4.2.9.,5,83,4570,4.20.4.2.9.  АЛЛЕРГОЛОГИЧЕСКИЕ ЗАБОЛЕВАНИЯ
4.20.4.2.9.1.,5,83,4571,4.20.4.2.9.1.  Аллергическая крапивница (10дней)
4.21.,5,83,4572,4.21. ОКАЗАНИЕ АМБУЛАТОРНОЙ ПОМОЩИ В ПРИЕМНОМ ОТДЕЛЕНИИ СТАЦИОНАРА (БЕЗ ГОСПИТАЛИЗАЦИИ)
4.21.1.,5,83,4573,4.21.1. ДЛЯ ДЕТЕЙ
4.21.1.1.,5,83,4574,4.21.1.1. Оказание экстренной и неотложной помощи в приемном отделении стационара без последующей госпитализации с хирургическим
4.21.1.1.1.,5,83,4575,4.21.1.1.1. Оказание экстренной и неотложной офтальмологической помощи в приемном отделении стационара без последующей госпитали
4.21.1.2.,5,83,4576,4.21.1.2. Оказание экстренной и неотложной помощи в приемном отделении стационара без последующей госпитализации без хирургическ
4.21.1.2.1.,5,83,4577,4.21.1.2.1. Оказание экстренной и неотложной  офтальмологической помощи в приемном отделении стационара без последующей госпитал
4.21.2.,5,83,4578,4.21.2. ДЛЯ ВЗРОСЛЫХ
4.21.2.1.,5,83,4579,4.21.2.1. Оказание экстренной и неотложной помощи в приемном отделении стационара без последующей госпитализации с хирургическим
4.21.2.1.1.,5,83,4580,4.21.2.1.1. Оказание экстренной и неотложной офтальмологической помощи в приемном отделении стационара без последующей госпитали
4.21.2.2.,5,83,4581,4.21.2.2. Оказание экстренной и неотложной помощи в приемном отделении стационара без последующей госпитализации без хирургическ
4.21.2.2.1.,5,83,4582,4.21.2.2.1. Оказание экстренной и неотложной офтальмологической помощи
4.22.,5,83,4583,4.22. Курс реабилитации в Эндоэкологическом центре СОКГВ
4.23.,5,83,4584,4.23. Комплексная услуга по диспансеризации детей  14 лет
4.24.,5,83,4585,4.24. I этап диспансеризации взрослого населенияв определенные возрастные периоды
4.24.1.,5,83,4586,4.24.1. Диспансеризация мужчин в определенные возрастные периоды
4.24.1.1.,5,83,4587,""4.24.1.1. Мужчины 21
4.24.1.10.,5,83,4588,""4.24.1.10. Мужчины 69
4.24.1.2.,5,83,4589,4.24.1.2. Мужчины 36 лет
4.24.1.3.,5,83,4590,4.24.1.3. Мужчины 39 лет
4.24.1.4.,5,83,4591,4.24.1.4. Мужчины 42 года
4.24.1.5.,5,83,4592,4.24.1.5. Мужчины 45 лет
4.24.1.6.,5,83,4593,4.24.1.6. Мужчины 48 лет
4.24.1.7.,5,83,4594,""4.24.1.7. Мужчины 51
4.24.1.8.,5,83,4595,""4.24.1.8. Мужчины 54
4.24.1.9.,5,83,4596,""4.24.1.9. Мужчины 66
4.24.2.,5,83,4597,4.24.2. Диспансеризация женщин в определенные возрастные периоды
4.24.2.1.,5,83,4598,""4.24.2.1. Женщины 21
4.24.2.2.,5,83,4599,4.24.2.2. Женщины 39 лет
4.24.2.3.,5,83,4600,4.24.2.3. Женщины 42 года
4.24.2.4.,5,83,4601,4.24.2.4. Женщины 45 лет
4.24.2.5.,5,83,4602,""4.24.2.5. Женщины 48
4.24.2.6.,5,83,4603,""4.24.2.6. Женщины 51
4.24.2.7.,5,83,4604,""4.24.2.7. Женщины 66
4.24.2.8.,5,83,4605,""4.24.2.8. Женщины 69
4.25.,5,83,4606,4.25. Профилактический медицинский осмотрвзрослого населения (в возрасте 18 лет и старше)
4.25.1.,5,83,4607,4.25.1. Профилактический медицинский осмотр мужчин
4.25.1.1.,5,83,4608,4.25.1.1. Мужчины до 45 лет
4.25.1.2.,5,83,4609,4.25.1.2. Мужчины от 45 до 65 лет
4.25.1.3.,5,83,4610,4.25.1.3. Мужчины страше 65 лет
4.25.2.,5,83,4611,4.25.2. Профилактический медицинский осмотр женщин
4.25.2.1.,5,83,4612,4.25.2.1. Женщины до 39 лет
4.25.2.2.,5,83,4613,4.25.2.2. Женщины от 39 до 45 лет
4.25.2.3.,5,83,4614,4.25.2.3. Женщины от 45 до 65 лет
4.25.2.4.,5,83,4615,4.25.2.4. Женщины старше 65 лет
4.26.,5,83,4616,4.26. Медицинские осмотры несовершеннолетних
4.26.1.,5,83,4617,4.26.1. Профилактические медицинские осмотрынесовершеннолетних
4.26.1.1.,5,83,4618,4.26.1.1. Новорожденный (с проведением аудиологическогоскрининга в случае отсутствия сведенийо его прохождении в истории развити
4.26.1.10.,5,83,4619,4.26.1.10. 6 месяцев
4.26.1.11.,5,83,4620,4.26.1.11. 7 месяцев
4.26.1.12.,5,83,4621,4.26.1.12. 8 месяцев
4.26.1.13.,5,83,4622,4.26.1.13. 9 месяцев
4.26.1.14.,5,83,4623,4.26.1.14. 10 месяцев
4.26.1.15.,5,83,4624,4.26.1.15. 11 месяцев
4.26.1.16.,5,83,4625,4.26.1.16. 12 месяцев
4.26.1.17.,5,83,4626,4.26.1.17. 1 год 3 месяца
4.26.1.18.,5,83,4627,4.26.1.18. 1 год 6 месяцев
4.26.1.19.,5,83,4628,4.26.1.19. 1 год 9 месяцев
4.26.1.2.,5,83,4629,4.26.1.2. Новорожденный (без проведения аудиологическогоскрининга)
4.26.1.20.,5,83,4630,4.26.1.20. 2 года
4.26.1.21.,5,83,4631,4.26.1.21. 2 года 6 месяцев
4.26.1.22.,5,83,4632,4.26.1.22. 3 года
4.26.1.23.,5,83,4633,4.26.1.23. 4 года
4.26.1.24.,5,83,4634,4.26.1.24. 5 лет
4.26.1.25.,5,83,4635,4.26.1.25. 6 лет
4.26.1.26.,5,83,4636,4.26.1.26. 7 лет
4.26.1.27.,5,83,4637,4.26.1.27. 8 лет
4.26.1.28.,5,83,4638,4.26.1.28. 9 лет
4.26.1.29.,5,83,4639,4.26.1.29. 10 лет
4.26.1.3.,5,83,4640,4.26.1.3. 1 месяц (с проведением аудиологического скринингав случае отсутствия сведений о его прохождениив истории развития ребе
4.26.1.30.,5,83,4641,4.26.1.30. 11 лет
4.26.1.31.,5,83,4642,4.26.1.31. 12 лет
4.26.1.32.,5,83,4643,4.26.1.32. 13 лет
4.26.1.33.,5,83,4644,4.26.1.33. 14 лет
4.26.1.34.,5,83,4645,4.26.1.34. 15 лет
4.26.1.35.,5,83,4646,4.26.1.35. 16 лет
4.26.1.36.,5,83,4647,4.26.1.36. 17 лет
4.26.1.4.,5,83,4648,4.26.1.4. 1 месяц (без проведения аудиологического скрининга)
4.26.1.5.,5,83,4649,4.26.1.5. 2 месяца
4.26.1.6.,5,83,4650,4.26.1.6. 3 месяца (с проведением аудиологического скринингав случае отсутствия сведений о его прохождениив истории развития реб
4.26.1.7.,5,83,4651,4.26.1.7. 3 месяца (без проведения аудиологического скрининга)
4.26.1.8.,5,83,4652,4.26.1.8. 4 месяца
4.26.1.9.,5,83,4653,4.26.1.9. 5 месяцев
4.26.2.,5,83,4654,4.26.2. Предварительные медицинские осмотрынесовершеннолетних при поступлениив образовательные учреждения
4.26.2.1.,5,83,4655,4.26.2.1. Дошкольные образовательные учреждения
4.26.2.2.,5,83,4656,""4.26.2.2. Общеобразовательные (начального общего
4.26.2.3.,5,83,4657,""4.26.2.3. Образовательные учреждения начальногопрофессионального
4.26.2.4.,5,83,4658,""4.26.2.4. Образовательные учреждения начальногопрофессионального
4.26.3.,5,83,4659,4.26.3. Периодические медицинские осмотры несовершеннолетнихв период обучения в образовательных учреждениях
4.26.3.1.,5,83,4660,4.26.3.1. Дошкольные образовательные учреждения
4.26.3.2.,5,83,4661,""4.26.3.2. Общеобразовательные (начального общего
4.26.3.3.,5,83,4662,""4.26.3.3. Образовательные учреждения начальногопрофессионального
4.27.,5,83,4663,""4.27. Диспансеризация пребывающих в стационарныхучреждениях детей-сирот и детей
4.27.1.,5,83,4664,4.27.1. Дети первого года жизни (включая ультразвуковоеисследование тазобедренных суставов и нейросонографиюв случае отсутствия
4.27.2.,5,83,4665,4.27.2. Дети первого года жизни (без проведения ультразвуковогоисследования тазобедренных суставов и нейросонографии)
4.27.3.,5,83,4666,4.27.3. Дети от 1 до 2 лет включительно
4.27.4.,5,83,4667,4.27.4. Дети от 3 до 4 лет включительно
4.27.5.,5,83,4668,4.27.5 Дети от 5 до 6 лет включительно
4.27.6.,5,83,4669,4.27.6. Дети от 7 до 13 лет включительно
4.27.7.,5,83,4670,4.27.7. Дети 14 лет
4.27.8.,5,83,4671,4.27.8. Дети от 15 до 17 лет включительно
4.28.,5,83,4672,4.28. Медицинские осмотры несовершеннолетних
4.28.1.,5,83,4673,4.28.1. Профилактические осмотры несовершеннолетних
4.28.1.1.,5,83,4674,4.28.1.1. Профилактические медицинские осмотрымальчиков.
4.28.1.1.1.,5,83,4675,4.28.1.1.1. Мальчики новорожденные (с проведением аудиологическогоскрининга в случае отсутствия сведенийо его прохождении в исто
